f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-gr-dev-01 | isdb-gr-functions-3 | Microsoft.Web/sites
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-dgpurview-dev-01 | datagov-DataObservability-dev01 | Microsoft.Web/sites
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-procurement | app-backend-vsh2ncfn2utc4 | Microsoft.Web/sites
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-openaiazurehr | app-backend-qfxvidxpaa6j6 | Microsoft.Web/sites
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-gr-dev-01 | ASP-rggrdev01-933c | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-pcrms-dev-01 | ASP-rgpcrmsdev01 | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-gr-dev-01 | ASP-rggrdev01-b54a | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-spcorp-dev-01 | ASP-rgspcorpdev01-a880 | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-matchmaking-dev-01 | ASP-rgmatchmakingdev01 | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-generic_services | ASP-rg-generic-services | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-gr-dev-01 | ASP-isdb-gr-function-2 | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-gr-dev-01 | ASP-rggrdev01-91b0 | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-dgpurview-dev-01 | ASP-rgdgpurviewdev01-834a | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-procurement | plan-vsh2ncfn2utc4 | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-openaiazurehr | plan-qfxvidxpaa6j6 | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-procurement | ASP-rgprocurement-b9f0 | Microsoft.Web/serverfarms
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-gr-dev-01 | gr-frontend-app | Microsoft.Web/staticSites
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-ssc-dev-01 | swa-dev-isdb-uaen-azssc01 | Microsoft.Web/staticSites
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-aqsa-dev-01 | swa-dev-isdb-uaen-azaqsa01 | Microsoft.Web/staticSites
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-gr-dev-01 | GR-FrontendApp2 | Microsoft.Web/staticSites
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-pcrms-dev-01 | azuresql-dev-pcrms01 | Microsoft.Sql/servers
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-gr-dev-01 | azuresql-gr | Microsoft.Sql/servers
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | DefaultResourceGroup-EUS | DefaultWorkspace-f3043d1f-3f0b-4745-9f67-8ef0c938dc09-EUS | Microsoft.OperationalInsights/workspaces
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-azurearc-dev-01 | ws-azurearc-dev-uaenorth-01 | Microsoft.OperationalInsights/workspaces
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-pcrms-dev-01 | log-dev-isdb-uaen-pcrms01 | Microsoft.OperationalInsights/workspaces
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | DefaultResourceGroup-uaenorth | DefaultWorkspace-f3043d1f-3f0b-4745-9f67-8ef0c938dc09-uaenorth | Microsoft.OperationalInsights/workspaces
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-sap-dev-01 | log-dev-isdb-uaen-sap01 | Microsoft.OperationalInsights/workspaces
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-gr-dev-01 | workspace-isdbgrfunction2 | Microsoft.OperationalInsights/workspaces
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-procurement | log-vsh2ncfn2utc4 | Microsoft.OperationalInsights/workspaces
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-isdb-doa | log-mzqy2jn4vsaee | Microsoft.OperationalInsights/workspaces
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-hr-policies | log-44z2olzpa3x2i | Microsoft.OperationalInsights/workspaces
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-isdb-doa | isdbdoaacrmzqy2jn4vsaee | Microsoft.ContainerRegistry/registries
f3043d1f-3f0b-4745-9f67-8ef0c938dc09 | rg-hr-policies | hrpoliciesacr44z2olzpa3x2i | Microsoft.ContainerRegistry/registries
12108501-e44d-48b8-b31e-34c8cd64725c | DefaultResourceGroup-WEU | DefaultWorkspace-12108501-e44d-48b8-b31e-34c8cd64725c-WEU | Microsoft.OperationalInsights/workspaces
12108501-e44d-48b8-b31e-34c8cd64725c | rg-lawsisdb-dev-01 | log-dev-isdb-uaen-workspace01 | Microsoft.OperationalInsights/workspaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-qas-01 | aks-isdb-odm-qas-01 | Microsoft.ContainerService/managedClusters
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-prd-01 | aks-isdb-odm-prd-01 | Microsoft.ContainerService/managedClusters
99ac655a-cceb-485c-82b4-2de5785d85d5 | DefaultResourceGroup-WEU | DefaultWorkspace-99ac655a-cceb-485c-82b4-2de5785d85d5-WEU | Microsoft.OperationalInsights/workspaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-shared-01 | log-isdb-workspace-01 | Microsoft.OperationalInsights/workspaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | DefaultResourceGroup-EUS | DefaultWorkspace-99ac655a-cceb-485c-82b4-2de5785d85d5-EUS | Microsoft.OperationalInsights/workspaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-shared-01 | crisdbodm | Microsoft.ContainerRegistry/registries
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-qas-01 | eh-isdb-gcp-qas-01 | Microsoft.EventHub/namespaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-qas-01 | eh-isdb-cg-qas-01 | Microsoft.EventHub/namespaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-qas-01 | eh-isdb-health-qas-01 | Microsoft.EventHub/namespaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-prd-01 | eh-isdb-gcp-prd-01 | Microsoft.EventHub/namespaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-prd-01 | eh-isdb-health-prd-01 | Microsoft.EventHub/namespaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-prd-01 | eh-isdb-cg-prd-01 | Microsoft.EventHub/namespaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-qas-01 | eh-isdb-pg-qas-01 | Microsoft.EventHub/namespaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-qas-01 | eh-isdb-oms-qas-01 | Microsoft.EventHub/namespaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-prd-01 | eh-isdb-oms-prd-01 | Microsoft.EventHub/namespaces
99ac655a-cceb-485c-82b4-2de5785d85d5 | rg-isdb-odm-prd-01 | eh-isdb-pg-prd-01 | Microsoft.EventHub/namespaces
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-mobileapp-prod-01 | callbackservices01 | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-mobileapp-prod-01 | IED | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-mobileapp-prod-01 | APIAD01 | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-qrapi-prod-01 | ase-prod-isdb-uaen-qrapi01 | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-pcrms-prod-01 | ase-prod-isdb-uaen-pcrmsui01 | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-mobileapp-prod-01 | AzureAppServicesConnectors | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-aqsa-prod-01 | alaqsafund | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-spcorp-prod-01 | ase-prod-isdb-uaen-connectbackendp01 | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-pcrms-prod-01 | ase-prod-isdb-uaen-pcrmsapi01 | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-mobileapp-prod-01 | ERMDB | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-comm-prod-01 | isdbcommbase-function | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-comm-prod-01 | isdbcommbase-prep-function | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-comm-prod-01 | isdbcommbase | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-comm-prod-01 | isdbcommbase-data-function | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-far-prod-01 | ase-prod-isdb-uaen-api-p-far-ml | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-far-prod-01 | ase-prod-isdb-uaen-apr-p-far-front | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-far-prod-01 | ase-prod-isdb-uaen-apr-p-far-back | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-isdb-generic-services-prod-01 | gib-api-service-test | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-isdb-generic-services-prod-01 | gib-api-service-prod | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-infra-prod-01 | isdb-infra-apps-function | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-matchmaking-prod-01 | ase-prd-isdb-uaen-matchmakingui01 | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-matchmaking-prod-01 | ase-prd-isdb-uaen-matchmakingapi01 | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-matchmaking-test-01 | ase-test-isdb-uaen-matchmakingapi01 | Microsoft.Web/sites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-mobileapp-prod-01 | WebAPPSP | Microsoft.Web/serverfarms
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-pcrms-prod-01 | ASP-rgpcrmsprod01 | Microsoft.Web/serverfarms
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-spcorp-prod-01 | isdbconnect | Microsoft.Web/serverfarms
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-aqsa-prod-01 | ASP-rgaqsaprod01-9cf6 | Microsoft.Web/serverfarms
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-comm-prod-01 | isdbcommbase | Microsoft.Web/serverfarms
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-isdb-generic-services-prod-01 | ASP-rgisdbgenericservicesprod01-a502 | Microsoft.Web/serverfarms
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-infra-prod-01 | ASP-rginfraapps-prd01 | Microsoft.Web/serverfarms
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-matchmaking-prod-01 | ASP-rgmatchmakingprd01 | Microsoft.Web/serverfarms
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-matchmaking-test-01 | asp-rgmatchmakingtest01 | Microsoft.Web/serverfarms
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | RG-SSC-PROD-01 | swa-prod-isdb-uaen-azssc01 | Microsoft.Web/staticSites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | RG-SSC-PROD-01 | AZAPPAQSAPROD01 | Microsoft.Web/staticSites
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-pcrms-prod-01 | azuresql-prod-pcrms01 | Microsoft.Sql/servers
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-far-prod-01 | vm-isdb-sqfar01 | Microsoft.Sql/servers
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-pcrms-prod-01 | log-prod-isdb-uaen-pcrms01 | Microsoft.OperationalInsights/workspaces
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-Sentinel-PoC-01 | ISDB-Sentinel-Workspace | Microsoft.OperationalInsights/workspaces
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-laws-prod-01 | log-prod-isdb-uaen-workspace01 | Microsoft.OperationalInsights/workspaces
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | DefaultResourceGroup-DXB | DefaultWorkspace-2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6-DXB | Microsoft.OperationalInsights/workspaces
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | ai_isdbcommbase_f29b1e1e-da94-42d4-9ea7-ebefff73f473_managed | managed-isdbcommbase-ws | Microsoft.OperationalInsights/workspaces
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | DefaultResourceGroup-WEU | DefaultWorkspace-2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6-WEU | Microsoft.OperationalInsights/workspaces
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | DefaultResourceGroup-EUS | DefaultWorkspace-2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6-EUS | Microsoft.OperationalInsights/workspaces
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-comm-prod-01 | isdbcommbase-author | Microsoft.BotService/botServices
2c1ddd5f-317f-4ebf-8075-0b48afdf1ee6 | rg-comm-prod-01 | isdbcommbase | Microsoft.BotService/botServices
6ef6c52a-a2a2-412c-972a-d279dfcd1cf2 | DefaultResourceGroup-WEU | DefaultWorkspace-6ef6c52a-a2a2-412c-972a-d279dfcd1cf2-WEU | Microsoft.OperationalInsights/workspaces
6ef6c52a-a2a2-412c-972a-d279dfcd1cf2 | DefaultResourceGroup-EUS | DefaultWorkspace-6ef6c52a-a2a2-412c-972a-d279dfcd1cf2-EUS | Microsoft.OperationalInsights/workspaces
6ef6c52a-a2a2-412c-972a-d279dfcd1cf2 | rg-laws-prod-01 | log-prodmgmt-isdb-uaen-workspace01 | Microsoft.OperationalInsights/workspaces
6ef6c52a-a2a2-412c-972a-d279dfcd1cf2 | rg-laws-prod-01 | log-prodmgmt-isdb-uaen-securitylogs01 | Microsoft.OperationalInsights/workspaces
6ef6c52a-a2a2-412c-972a-d279dfcd1cf2 | RG_Azure_Infra-DR | LAW-DiagMetric-ASR | Microsoft.OperationalInsights/workspaces
6ef6c52a-a2a2-412c-972a-d279dfcd1cf2 | RG_Azure_Infra-DR | LAW-DiagMetric | Microsoft.OperationalInsights/workspaces
6ef6c52a-a2a2-412c-972a-d279dfcd1cf2 | RG_Azure_Infra-DR | log-prodmgmt-isdb-uaecentral-workspace01 | Microsoft.OperationalInsights/workspaces
6ef6c52a-a2a2-412c-972a-d279dfcd1cf2 | Bots | MyIsDBChat | Microsoft.BotService/botServices
